time,z,phi,theta,z_dot,phi_dot,theta_dot,u1_fl,u2_fr,u3_rl,u4_rr
0.33,0.05973877561435069,0.0624536091637886,-0.042864851541908874,-0.22608539244366418,-0.307345905965356,0.20443141026203812,-4.835134198291469,-2.1437075554301988,-2.0437959687188303,0.6476306741424389
0.34,0.05751888665815323,0.05945148868363824,-0.040866782327065886,-0.21797782076850855,-0.2932471648080142,0.19531157984361294,-4.662246537219177,-2.0779351685640437,-1.982615157154188,0.6016962115009459
0.35000000000000003,0.05537860494680573,0.05658708493206865,-0.038957849264679496,-0.21016088384689163,-0.2797948180566658,0.18659842374955118,-4.496565575665425,-2.014473753870522,-1.9236652842224904,0.558426537572412
0.36,0.05331507677334518,0.0538540840106312,-0.03713407756559034,-0.20262416324235105,-0.2669592120183664,0.17827380782480964,-4.337799986541331,-1.953229760732942,-1.8668770894601001,0.5176931363482884
0.37,0.05132555072815627,0.05124646125938979,-0.03539166968482946,-0.19535761399016122,-0.25471213427735295,0.17032040595988443,-4.185654542415927,-1.8941294624713463,-1.8121673246876797,0.4793577552569006
0.38,0.049407374031899126,0.048758467738028145,-0.0337269974206278,-0.18835155120924738,-0.24302663854299253,0.16272166468785704,-4.039843126103259,-1.8371051585301983,-1.7594523426819053,0.443285624891155
0.39,0.04755798899989239,0.04638461794653987,-0.03213659436189,-0.1815966371941648,-0.23187696940337202,0.15546176888714636,-3.900096281185325,-1.7820869199218434,-1.7086561500435538,0.40935321121992785
0.4,0.04577492963323823,0.044119678025051866,-0.03061714867217797,-0.17508386896984116,-0.2212385404084659,0.14852560876311238,-3.7661596031997475,-1.729003595023846,-1.659709206918629,0.3774468012572727
0.41000000000000003,0.04405581833214589,0.04195865421797754,-0.029165496196432873,-0.1688045662924499,-0.21108790336332361,0.14189874829804724,-3.637789632797801,-1.6777863642366848,-1.612544684824872,0.3474585837362446
0.42,0.04239836272707313,0.039896781760195704,-0.02777861387570139,-0.16275036008041252,-0.20140269523085705,0.13556739517819882,-3.5147519887699255,-1.6283700715235814,-1.5670969543183257,0.31928496292801867
0.43,0.040800352623462335,0.037929514324038266,-0.026453613455582663,-0.15691318126011236,-0.19216157925151867,0.12951837210233821,-3.3968215887597686,-1.5806924796478388,-1.5233021554440196,0.29282695366791056
0.44,0.03925965705599914,0.03605251401631511,-0.025187735475089176,-0.1512852500114554,-0.18334419365676027,0.12373908937221943,-3.2837830847432774,-1.5346933281680384,-1.481098971678656,0.26799078489658335
0.45,0.03777422144846761,0.03426164184775897,-0.023978343523458526,-0.14585906539894714,-0.17493110829891012,0.11821751869497243,-3.175430631496868,-1.4903140802865602,-1.4404287210444258,0.24468783016588247
0.46,0.03634206487541661,0.032552948621310016,-0.0228229187530511,-0.14062739537446578,-0.16690378420523222,0.11294216814719496,-3.0715672551670843,-1.4474980914499946,-1.4012350312810247,0.2228341324360653
0.47000000000000003,0.03496127742198768,0.030922666223881477,-0.02171905463694932,-0.13558326713840982,-0.1592445333479938,0.10790205825477454,-2.9720042893061254,-1.4061907304743801,-1.3634635680905003,0.20234999074124527
0.48,0.03363001763838566,0.02936719931712099,-0.020664451960342126,-0.13071995784636878,-0.15193647908367938,0.10308669914086627,-2.8765610107953394,-1.3663393191397533,-1.3270619503150356,0.18315974134055102
0.49,0.03234651008559935,0.02788311741444038,-0.01965691403525714,-0.12603098564893567,-0.14496351843754707,0.09848606869392687,-2.785064364323424,-1.3278930006375949,-1.291979741466313,0.16519162221951633
0.5,0.031109042969101133,0.02646714732408531,-0.01869434212867517,-0.12151010105271606,-0.13831028657841626,0.09409059170943064,-2.697348668825275,-1.290802642867244,-1.258168411425413,0.14837761453261755
0.51,0.029915965857371846,0.025116165938090993,-0.017774731094512254,-0.11715127859102026,-0.13196212314146208,0.08989111996148492,-2.613255294037895,-1.2550207878426494,-1.2255812568726585,0.13265324932258726
0.52,0.028765687482210048,0.023827193350528693,-0.016896165200380266,-0.11294870879313831,-0.12590504003044978,0.08587891316292806,-2.5326323410603413,-1.2205016126734596,-1.194173314808345,0.11795741357853673
0.53,0.027656673617894013,0.02259738629085181,-0.016056814140441484,-0.10889679044149349,-0.12012569058089302,0.08204562077442797,-2.4553343478621743,-1.187200880504224,-1.1639012906146007,0.10423217674334928
0.54,0.02658744503636979,0.02142403185862699,-0.01525492922605873,-0.10499012310635517,-0.11461134010382036,0.07838326462478235,-2.3812220168983202,-1.1550758836081378,-1.1347234982999301,0.09142263499025194
0.55,0.025556575535739975,0.020304541545854964,-0.01448883974631256,-0.10122349994816113,-0.10934983780718269,0.07488422230624103,-2.3101619549872936,-1.124085387876098,-1.1065998035302107,0.0794767635809851
0.56,0.024562690039425628,0.0192364455334287,-0.013756949490810607,-0.09759190077785583,-0.10432959003088135,0.071541211310273,-2.2420264211319783,-1.0941895824512584,-1.079491565547132,0.06834527313358796
0.5700000000000001,0.02360446276346785,0.018217387249016802,-0.013057733427552107,-0.09409048536599696,-0.09953953471191182,0.0683472738707476,-2.176693083400763,-1.0653500328450454,-1.0533615794915654,0.05798147106415186
0.58,0.022680615449526452,0.017245118174414632,-0.012389734528933445,-0.09071458699171062,-0.0949691170118765,0.0652957624829866,-2.1140447866431833,-1.0375296352379904,-1.0281740212914172,0.04834113011377539
0.59,0.021789915661220592,0.01631749289099303,-0.011751560739288801,-0.08745970622289924,-0.09060826605669836,0.06238032606855111,-2.0539693310994904,-1.010692571400281,-1.0038943955423634,0.03938236415684615
0.6,0.02093117514154084,0.015432464352350607,-0.011141882077654552,-0.08432150491941036,-0.08644737274340326,0.05959489675697067,-1.9963592608759553,-0.9848042647800154,-0.9804894857063732,0.03106551038956684
0.61,0.02010324822914337,0.014588079373737522,-0.010559427869727519,-0.08129580045117572,-0.08247726856679571,0.056933677256902925,-1.941111661376932,-0.9598313382053362,-0.95792730605518,0.023353017116415964
0.62,0.01930503033141552,0.013782474328295265,-0.01000298410325603,-0.07837856012361388,-0.07868920541792324,0.054391128790440633,-1.888127965273138,-0.9357415731784743,-0.9361770552603706,0.01620933683429321
0.63,0.01853545645227766,0.013013871040626917,-0.009471390901359665,-0.07556589580286555,-0.07507483630843416,0.05196195956545278,-1.83731376680186,-0.9125038705445432,-0.9152090717322894,0.009600824525027585
0.64,0.017793499772759208,0.012280572868654568,-0.008963540108518995,-0.07285405873369974,-0.07162619697821186,0.04964111376196887,-1.7885786441309548,-0.8900882123961464,-0.8949947907339153,0.0034956410008932237
0.65,0.017078170282456992,0.011580960965133918,-0.00847837298421112,-0.07023943454318352,-0.06833568834621048,0.047423761009682874,-1.7418359894208881,-0.8684656251912308,-0.8755067031836994,-0.0021363389540419164
0.66,0.016388513460051962,0.0109134907105882,-0.008014877999390869,-0.06771853842345524,-0.06519605976610512,0.04530528633467776,-1.6970028462068072,-0.8476081440918735,-0.856718316037709,-0.007323613922775085
0.67,0.01572360900112565,0.010276688309800204,-0.007572088731231532,-0.06528801048718298,-0.06220039304982814,0.04328128055444667,-1.6539997537660274,-0.8274887784994509,-0.8386041141723548,-0.012093138905778178
0.68,0.015082569591580844,0.00966914754436221,-0.0071490818517435505,-0.06294461128951533,-0.059342087223669474,0.0413475311012204,-1.6127505981767098,-0.8080814787423343,-0.821139523718049,-0.016470404283673246
0.6900000000000001,0.014464539725031634,0.00908952667412847,-0.006744975206084928,-0.06068521751055888,-0.05661484398329919,0.03950001325450198,-1.5731824697869068,-0.789361103866977,-0.8043008767966418,-0.020479510876711793
0.7000000000000001,0.013868694562586726,0.00853654548074304,-0.006358925976563836,-0.058506817792625725,-0.05401265381568662,0.037734881764561044,-1.5352255268184773,-0.771303390497162,-0.7880653776104057,-0.024143241289090345
0.71,0.01329423883350628,0.008008982446728558,-0.00599012892851221,-0.05640650872670462,-0.05152978275736508,0.036048462849454274,-1.4988128648357573,-0.753884922729638,-0.7724110698257537,-0.027483127719634404
0.72,0.012740405775267106,0.007505672063920159,-0.005637814734379531,-0.05438149098280526,-0.049160759759870026,0.034437246548915584,-1.4638803918233898,-0.7370831030357483,-0.7573168051999227,-0.030519516412281178
0.73,0.012206456111623536,0.0070255022653136715,-0.005301248372558805,-0.05242906557901918,-0.04690036463450427,0.0328978794192023,-1.4303667086296317,-0.7208761241364741,-0.7427622134015549,-0.033271628908397466
0.74,0.011691677067301932,0.006567411974669263,-0.004979727597612261,-0.050546630284324046,-0.044743616549860976,0.031427157553693574,-1.3982129945434965,-0.7052429418197075,-0.7287276729795159,-0.035757620255726874
0.75,0.011195381418015606,0.0061303887684712125,-0.004672581478712907,-0.04873167615033761,-0.04268576305675753,0.030022019914715224,-1.3673628977835381,-0.6901632486680798,-0.7151942834357411,-0.03799463432028266
0.76,0.010716906574534028,0.005713466645092048,-0.004379169003260063,-0.04698178416739804,-0.04072226961640041,0.028679541962712267,-1.337762430685919,-0.6756174486690825,-0.7021438383591599,-0.03999885634232331
0.77,0.010255613699585579,0.00531572389624549,-0.004098877742762606,-0.04529462204051463,-0.038848809608707714,0.027396929569510342,-1.309359869387595,-0.6615866326786377,-0.689558799579164,-0.041785562870206905
0.78,0.009810886856416831,0.004936281076038024,-0.0038311225782133073,-0.04366794108089158,-0.03706125479877305,0.026171513202997324,-1.2821056578103278,-0.6480525547108769,-0.6774222722989134,-0.043369169199462376
0.79,0.00938213218787359,0.0045742990631439774,-0.0035753444823014044,-0.04209957320888162,-0.035355666240463456,0.025000742371122577,-1.2559523157592827,-0.634997609027433,-0.6657179811707101,-0.044763274438860357
0.8,0.008968777124909559,0.004228977211834193,-0.003331009355928881,-0.04058742806437568,-0.033728285597107,0.023882180313649713,-1.230854350958503,-0.6224048079999498,-0.6544302472768947,-0.04598070431834139
0.81,0.008570269623467734,0.003899551587784153,-0.0030976069166089386,-0.03912949022077676,-0.0321755268601464,0.022813498930615458,-1.2067681748527395,-0.6102577607207353,-0.6435439659811573,-0.04703355184915309
0.8200000000000001,0.008186077428717449,0.0035852932847742444,-0.002874649636433122,-0.037723816498844716,-0.030693968447510798,0.021792473936939023,-1.183652022013408,-0.5985406523375398,-0.6330445856169099,-0.047933215941041996
0.8300000000000001,0.007815687365666445,0.003285506818573056,-0.002661671727396728,-0.03636853337683257,-0.029280345664294844,0.020816980233097904,-1.1614658729922918,-0.5872382240882954,-0.6229180869800326,-0.04869043807603618
0.84,0.007458604655202501,0.0029995285944647175,-0.002458228171970692,-0.035061834493461855,-0.027931543509132403,0.01988498748223482,-1.1401713804746099,-0.5763357540132403,-0.6131509635952448,-0.0493153371338752
0.85,0.007114352254653035,0.0027267254450435213,-0.002263893796902316,-0.033801978240409356,-0.026644589810414208,0.018994555884490772,-1.1197317985887496,-0.5658190383221704,-0.6037302027261006,-0.0498174424595213
0.86,0.006782470221983785,0.002466493235053919,-0.0020782623883171766,-0.0325872854410963,-0.025416648677225068,0.018143832139769632,-1.1001119152365826,-0.5556743733952443,-0.594643267100193,-0.05020572525885486
0.87,0.006462515102789178,0.0022182555302017186,-0.001900945846280496,-0.03141613711268657,-0.024245014250570247,0.01733104559053148,-1.0812779873139045,-0.5458885383964021,-0.5858780773218749,-0.05048862840437246
0.88,0.006154059339257356,0.001981462327003249,-0.001731573377058411,-0.03028697230831076,-0.023127104741122163,0.01655450453658681,-1.0631976786965844,-0.53644877847952,-0.5774229949462021,-0.05067409472913781
0.89,0.005856690700322147,0.0017555888408737777,-0.0015697907213980081,-0.0291982860366406,-0.022060456740349427,0.015812592714222,-1.0458400008730315,-0.527342788567301,-0.5692668061887068,-0.05076959388297625
0.9,0.005570011732242475,0.001540134349784774,-0.001415259417219981,-0.028148627256040667,-0.021042719792493548,0.015103765932327914,-1.0291752561090337,-0.518558697684256,-0.5613987062466099,-0.05078214782183216
0.91,0.005293639228876947,0.001334621090942062,-0.0012676560951893738,-0.0271365969406241,-0.020071651215432567,0.014426548858530615,-1.0131749830358618,-0.5100850538253359,-0.5538082842080567,-0.05071835499753069
0.92,0.005027203720947607,0.001138593208053743,-0.0011266718056983092,-0.026160846215634834,-0.019145111159019495,0.013779531948635291,-0.9978119045573246,-0.5019108093423408,-0.5464855085268812,-0.05058441331189731
0.93,0.004770348983612136,0.0009516157468682283,-0.000992011375859976,-0.02522007455967104,-0.01826105789000705,0.01316136851299274,-0.9830598779759648,-0.4940253068309766,-0.5394207130412939,-0.050386141896305664
0.9400000000000001,0.004522731561688202,0.0007732736967690924,-0.0008633927951756086,-0.024313028071353764,-0.017417543293169153,0.012570771913682771,-0.9688938472429226,-0.4864182655019035,-0.5326045835157194,-0.05012900177470034
0.9500000000000001,0.0042840203118971855,0.0006031710763149394,-0.000740546628595869,-0.023438497798130647,-0.016612708578705913,0.012006512886681081,-0.9552897972401954,-0.4790797680195971,-0.5260281446858764,-0.04981811546527817
0.96,0.0040538959615171585,0.0004409300607093043,-0.0006232154557550607,-0.022595318124987468,-0.01584478018647377,0.011467416983436346,-0.9422247100077054,-0.4720002477932602,-0.519682747787689,-0.049458285573243804
0.97,0.0038320506828569277,0.0002861901492780042,-0.0005111533352110691,-0.021782365220919447,-0.015112065878015748,0.01095236212653282,-0.9296765228320047,-0.4651704767050109,-0.5135600585520443,-0.04905401242505045
0.98,0.003618187682983969,0.0001386073711195088,-0.000404125292575971,-0.020998555541092635,-0.014412951007780856,0.010460276274351052,-0.9176240881161771,-0.4585815532602354,-0.5076520456471539,-0.0486095107912122
0.99,0.0034120208081594647,-2.1464728219878235e-06,-0.0003019068314719804,-0.02024284438269818,-0.013745894965316375,0.009990135189866316,-0.906047134954884,-0.45222489114635755,-0.5019509695519668,-0.048128725743440376
1.0,0.0032132741624532253,-0.0001363845329308562,-0.00020428346629489756,-0.019514224492575432,-0.013109427780593581,0.009540960308941002,-0.8949262323410678,-0.44609220818600315,-0.49644937184393056,-0.0476153476888658
1.01,0.003021681740030194,-0.00026440560093516757,-0.00011105027581262094,-0.018811724724747635,-0.012502146884986848,0.009111816703674374,-0.8842427539345129,-0.44017551567149515,-0.49114006488562156,-0.047072826622603786
1.02,0.002836987070618437,-0.0003864947682830976,-2.2011476669641885e-05,-0.01813440874608137,-0.011922714020769078,0.008701811136570817,-0.8739788443250958,-0.43446710806763456,-0.48601612189489707,-0.046504385637435836
1.03,0.002658942877686112,-0.0005029240543313048,6.30199840901277e-05,-0.01748137378834425,-0.01136985229231363,0.008310090201476859,-0.8641173867268671,-0.4289595530705522,-0.4810708673842937,-0.04591303372797881
1.04,0.002487310748871823,-0.0006139530057294713,0.00014422281833026206,-0.01685174944499797,-0.010842343352505245,0.00793583854741769,-0.8546419720414613,-0.4236456820104165,-0.47629786795548334,-0.04530157792443848
1.05,0.002321860818229121,-0.000719829268321726,0.00022176776876871296,-0.0162446965111229,-0.010339024718160285,0.007578277181636573,-0.8455368692323075,-0.4185185805864864,-0.47169092343549557,-0.044672634789674454
1.06,0.002162371459861638,-0.0008207891328251133,0.0002958179643388057,-0.01565940586492807,-0.009858787208540956,0.007236661848305309,-0.8367869969534393,-0.4135715799231817,-0.46724405834172644,-0.04402864131146891
1.07,0.002008628992540542,-0.0009170580554874873,0.0003665292597039398,-0.015095097389355874,-0.009400572501319338,0.0069102814795314,-0.8283778963792968,-0.40879824793635794,-0.46295151366339676,-0.043371865220457884
1.08,0.0018604273949106203,-0.0010088511548720812,0.0004340505596326133,-0.014551018932344235,-0.008963370800605911,0.006598456715438067,-0.8202957051840861,-0.40419238099917854,-0.45880773894746385,-0.042704414762556236
1.09,0.0017175680309054198,-0.0010963736858633963,0.0004985241289088819,-0.014026445304360454,-0.008546218611904232,0.006300538490237048,-0.8125271326214949,-0.3997479958974295,-0.45480738467749804,-0.04202824795343266
1.1,0.0015798593850054835,-0.001179821491938865,0.0005600858884232576,-0.013520677311870531,-0.008148196619088789,0.00601590668135135,-0.8050594356578996,-0.3954593220644701,-0.45094529493463165,-0.04134518134120213
1.11,0.0014471168069868292,-0.0012593814367028498,0.0006188656980602903,-0.013033040825456041,-0.00776842765872829,0.005743968818776491,-0.7978803961138297,-0.3913207940862229,-0.44721650032976434,-0.040656898302157574
1.12,0.0013191622658194752,-0.001335231815633846,0.0006749876269715964,-0.012562885881336264,-0.007406074787290595,0.005484158851994027,-0.790978298770831,-0.387327044467023,-0.4436162111970282,-0.03996495689322019
1.1300000000000001,0.0011958241123880115,-0.0014075427489521578,0.0007285702117968433,-0.012109585815098257,-0.007060339436970752,0.005235935971870989,-0.7843419104024063,-0.3834728966474774,-0.44013981103856237,-0.0392707972836335
1.1400000000000001,0.0010769368507179671,-0.0014764765564737163,0.0007797267033701162,-0.011672536426480296,-0.006730459656078313,0.0049987834850933706,-0.7779604596896104,-0.3797533582655914,-0.43678285021124497,-0.03857574878722603
1.1500000000000001,0.0009623409174030673,-0.0015421881152760126,0.0008285653024251283,-0.011251155174095407,-0.006415708430106883,0.004772207738790908,-0.7718236179836315,-0.37616361465297576,-0.4335410398462759,-0.037881036515620053
1.16,0.0008518824689394006,-0.0016048252009642524,0.0008751893847898397,-0.010844880399021836,-0.006115392079786375,0.004555737093115191,-0.7659214808791568,-0.37269902255799225,-0.4304102459928929,-0.03718778767172837
1.17,0.0007454131766830577,-0.001664528813289696,0.0009196977165391726,-0.010453170576225567,-0.0058288487325880885,0.004348920939632596,-0.7602445505640841,-0.36935510408812267,-0.42738648397785356,-0.03649703750189209
1.18,0.0006427900291579581,-0.0017214334868376712,0.0009621846595536147,-0.010075503592817284,-0.005555446864314729,0.004151328763489227,-0.7547837189123987,-0.3661275408639704,-0.42446591297256897,-0.035809734924140524
1.19,0.0005438751414503852,-0.0017756675874698491,0.0010027403679115305,-0.009711376052181746,-0.00529458390756176,0.0039625492473958504,-0.7495302512886555,-0.36301216837768735,-0.4216448307601722,-0.035126747849204026
1.2,0.0004485355714361886,-0.0018273535951739799,0.0010414509755239266,-0.009360302603052168,-0.0050456849239839015,0.0037821894155680414,-0.744475771033753,-0.3600049705487519,-0.4189196686950344,-0.03444886821003332
1.21,0.0003566431425957225,-0.0018766083739443385,0.001078398775402187,-0.009021815292635398,-0.004808201337441212,0.003609873815839841,-0.739612244602996,-0.357102074470356,-0.4162869868475266,-0.033776816714886554
1.22,0.0002680742731803698,-0.00192354342928755,0.0011136623909318824,-0.008695462942925723,-0.004581609725233145,0.0034452437382486815,-0.7349319673287823,-0.35429974533978215,-0.41374346932717143,-0.03311124733817125
1.23,0.00018270981150296268,-0.0019682651539211977,0.0011473169395091194,-0.008380810549376084,-0.004365410664757328,0.0032879564684652864,-0.7304275497812789,-0.3515943815664464,-0.41128591977749185,-0.032452751562659365
1.24,0.00010043487713257811,-0.0020108750622066054,0.0011794341888800002,-0.008077438701125199,-0.0041591276330516045,0.0031376845745146507,-0.7260919047017333,-0.3489825100515389,-0.40891125703614484,-0.0318018623859504
1.25,2.113870778205135e-05,-0.0020514700138323507,0.0012100827065085768,-0.007784943022007943,-0.003962305956794369,0.002994115225303703,-0.7219182344841308,-0.3464607816332046,-0.4066165109542881,-0.031159058103361698
1.26,-5.528548831585995e-05,-0.0020901424272413917,0.0012393280022841733,-0.007502933631603904,-0.0037745118104499254,0.0028569495395372037,-0.7179000191818627,-0.3440259666916533,-0.4043988183691572,-0.03052476587894773
1.27,-0.00012894067474041352,-0.002126980483272086,0.0012672326648650875,-0.00723103462560584,-0.003595331260351089,0.0027259019636668336,-0.7140310050171479,-0.34167495090868705,-0.40225541922414304,-0.02989936511568217
1.28,-0.00019992612411262196,-0.0021620683194618125,0.0012938564919424398,-0.006968883574815448,-0.0034243693526125,0.002600699677578926,-0.7103051933719755,-0.33940473117613756,-0.4001836528310557,-0.029283190635217726
1.29,-0.00026833755040569325,-0.00219548621544134,0.0013192566146952832,-0.00671613104209874,-0.00326124924286548,0.002481082026783788,-0.7067168302400035,-0.3372124116482528,-0.3981809542690956,-0.028676535677344794
1.3,-0.00033426723651251505,-0.0022273107698284516,0.0013434876166959968,-0.006472440116657186,-0.0031056113658962463,0.002366799979924873,-0.7032603961200341,-0.3350951999329143,-0.39624485091559314,-0.02807965472847332
1.31,-0.00039780415724020526,-0.0022576150690106003,0.0013666016475134388,-0.006237485964993947,-0.0029571126433581584,0.0022576156104788074,-0.6999305963322657,-0.3330504034168957,-0.39437295910359144,-0.027492766188221357
1.32,-0.0004590340978956543,-0.002286468848188505,0.0013886485312502937,-0.006010955397976666,-0.0028154257278121086,0.0021533016015674437,-0.6967223517395154,-0.3310754257205396,-0.39256298090157976,-0.026916054882603874
1.33,-0.0005180397686201106,-0.0023139386450355386,0.0014096758702405114,-0.005792546453419868,-0.0026802382814294133,0.0020536407728514684,-0.6936307898561617,-0.32916776327735187,-0.39081270101081944,-0.02634967443200964
1.34,-0.0005749009146251939,-0.002340087946311491,0.0014297291441226598,-0.005581967993630595,-0.00255125228776758,0.001958425628520787,-0.6906512363285403,-0.3273250020340775,-0.3891199837760225,-0.025793749481559713
1.35,-0.0006296944224772582,-0.0023649773277537606,0.0014488518044953862,-0.005378939317380881,-0.0024281833951028953,0.0018674579254409024,-0.6877792067710455,-0.3255448142672087,-0.3874827703050622,-0.025248377801225297
1.36,-0.0006824944225717606,-0.00238866458755423,0.0014670853653519938,-0.005183189785789941,-0.002310760289872677,0.001780548260556687,-0.6850103989428239,-0.3238249555117847,-0.3858990756937465,-0.024713632262707286
