time,z,phi,theta,z_dot,phi_dot,theta_dot,u1_fl,u2_fr,u3_rl,u4_rr
0.59,0.04288287331685387,0.06314687495049179,-0.04269380017378055,-0.12556882729654656,-0.1977946888683906,0.12678321954884797,-3.2020733e-05,0.0004596715,0.0005927086,0.000584261
0.6,0.04164537647932788,0.061199286447239036,-0.041444575207679635,-0.12194810707233907,-0.19175303218929357,0.12307990726796188,-3.7985854e-05,0.00045888918,0.0005850382,0.0005759117
0.61,0.04044356470791882,0.05931122130169375,-0.04023184449010627,-0.11843132330005333,-0.18588927291700238,0.11948386870140426,-4.3781474e-05,0.00045812922,0.0005775839,0.000567812
0.62,0.039276413248647946,0.057480922868784264,-0.03905455021485419,-0.11501556548408198,-0.18019894706693182,0.11599212800396187,-4.941225e-05,0.0004573944,0.0005703531,0.0005599498
0.63,0.03814292610303899,0.055706679063077066,-0.03791166402003434,-0.11169799308531699,-0.17467760908073784,0.11260177248600094,-5.4871663e-05,0.00045667822,0.0005633421,0.0005523204
0.64,0.03704213532729066,0.053986822106777084,-0.03680218634781637,-0.10847583570877731,-0.16932084501936925,0.10930995425249619,-6.0176477e-05,0.00045598717,0.00055652857,0.00054491917
0.65,0.035973100331285014,0.05231972815553674,-0.03572514579066761,-0.10534639295986796,-0.16412428384931907,0.10611389128101704,-6.532855e-05,0.00045531476,0.0005499236,0.00053773867
0.66,0.03493490718077808,0.05070381682129953,-0.03467959842893705,-0.10230703396321976,-0.1590836067925119,0.10301086808699904,-7.033162e-05,0.00045466842,0.00054351613,0.0005307761
0.67,0.03392666790543212,0.04913755060858351,-0.03366462716426819,-0.09935519668265498,-0.1541945553177092,0.09999823590745587,-7.518381e-05,0.00045403885,0.0005372949,0.00052401656
0.68,0.0329475198145568,0.04761943427834969,-0.03267934105259462,-0.09648838706594676,-0.14945293766509707,0.0970734126093107,-7.9898164e-05,0.0004534279,0.0005312599,0.0005174647
0.6900000000000001,0.03199662482239304,0.046148014152064015,-0.03172287463918048,-0.09370417799869932,-0.14485463430641915,0.09423388237910121,-8.447189e-05,0.00045283837,0.0005254112,0.0005111112
0.7000000000000001,0.03107316878435515,0.044721877366928814,-0.030794387298431963,-0.09100020816291413,-0.14039560227676595,0.09147719508956949,-8.8913366e-05,0.00045226887,0.0005197339,0.0005049505
0.71,0.030176360845048784,0.043339651091929755,-0.029893062580677997,-0.0883741808265554,-0.13607187869788914,0.08880096554361638,-9.322446e-05,0.00045171613,0.0005142316,0.00049897423
0.72,0.029305432798959884,0.04200000171309512,-0.029018107567227346,-0.0858238625244739,-0.1318795834327274,0.08620287258004175,-9.7412616e-05,0.00045118062,0.00050888583,0.00049317954
0.73,0.028459638464432755,0.04070163399514073,-0.028168752235186025,-0.08334708172136876,-0.12781492116692605,0.08368065802145372,-0.0001014797,0.00045066187,0.00050370395,0.0004875618
0.74,0.027638253071406722,0.039443290225907014,-0.02734424883300697,-0.0809417274007373,-0.12387418278584719,0.08123212558200751,-0.000105425715,0.00045016408,0.00049867854,0.00048211636
0.75,0.02684057266321876,0.03822374934920433,-0.026543871267668342,-0.07860574766357734,-0.12005374632607853,0.07885513963911372,-0.00010925345,0.00044967746,0.0004938133,0.00047683762
0.76,0.02606591351250348,0.0370418260907376,-0.02576691450403762,-0.0763371483119035,-0.11635007742059716,0.07654762402490406,-0.00011297129,0.00044920808,0.0004890822,0.0004717172
0.77,0.025313611551225936,0.035896370080956745,-0.025012693977083295,-0.07413399143960013,-0.11275972947513184,0.0743075606708554,-0.00011658296,0.00044875406,0.00048450008,0.00046675326
0.78,0.02458302181506929,0.034786264978599934,-0.024280545017043402,-0.07199439397346412,-0.1092793433655824,0.0721329883691579,-0.00012008846,0.00044831494,0.0004800558,0.0004619439
0.79,0.02387351790208071,0.033710427598101035,-0.0235698222877479,-0.06991652627952523,-0.10590564697217383,0.07002200138623406,-0.00012348779,0.0004478912,0.0004757382,0.00045727892
0.8,0.02318449144525798,0.03266780704314225,-0.02287989923865044,-0.06789861076973547,-0.10263545442409232,0.06797274810744439,-0.00012679305,0.00044747675,0.00047155842,0.00045276014
0.81,0.02251535159907903,0.03165738384876423,-0.022210167569957605,-0.06593892050789249,-0.09946566514889957,0.06598342977111311,-0.00013000052,0.00044708233,0.0004675053,0.00044838013
0.8200000000000001,0.021865524539799647,0.030678169133706284,-0.021560036711333025,-0.06403577785006655,-0.09639326278137228,0.06405229902612036,-0.00013311114,0.00044669816,0.00046357512,0.00044413144
0.8300000000000001,0.021234452979160275,0.029729203764685033,-0.02092893331418084,-0.06218755312224652,-0.09341531387283937,0.06217765865433711,-0.00013613515,0.00044632377,0.00045975298,0.000440015
0.84,0.020621595691264136,0.02880955753368739,-0.020316300756947934,-0.060392663309146645,-0.09052896658034142,0.0603578602469054,-0.00013906788,0.00044596428,0.00045605376,0.0004360224
0.85,0.020026427052607498,0.027918328349566906,-0.019721598663556317,-0.05864957073630289,-0.08773144912366167,0.05859130290227123,-0.0001419168,0.00044561457,0.0004524663,0.00043215277
0.86,0.019448436594801524,0.027054641444771942,-0.01914430243473175,-0.05695678184752642,-0.08502006830138939,0.05687643194913953,-0.0001446819,0.0004452779,0.0004489869,0.0004284042
0.87,0.018887128569659288,0.026217648597594234,-0.01858390279209618,-0.05531284595632626,-0.0823922078751523,0.05521173767168112,-0.00014736503,0.00044495193,0.00044561177,0.00042476924
0.88,0.0183420215264696,0.025406527370819207,-0.018039905334797553,-0.05371635405617494,-0.07984532690727758,0.05359575407652565,-0.00014997274,0.000444639,0.00044234097,0.00042125257
0.89,0.01781264790114694,0.024620480366960042,-0.01751183010824813,-0.05216593763584511,-0.07737695810722099,0.05202705770364218,-0.00015250221,0.00044433307,0.0004391633,0.0004178374
0.9,0.017298553616885846,0.023858734500516347,-0.016999211185009844,-0.05066026756189588,-0.07498470608372658,0.05050426638852572,-0.00015495718,0.00044403924,0.00043609366,0.00041453214
0.91,0.016799297696211583,0.023120540287412755,-0.016501596257292913,-0.049198052919289297,-0.07266624565626063,0.04902603817359869,-0.0001573395,0.00044375332,0.00043310598,0.0004113228
0.92,0.016314451883943905,0.02240517115144773,-0.016018546241023123,-0.04777803998462813,-0.07041932014322407,0.04759107008809792,-0.0001596529,0.00044347718,0.00043021142,0.00040821405
0.93,0.01584360028085198,0.021711922748003924,-0.01554963489110824,-0.04639901111829491,-0.06824173962322688,0.04619809712312734,-0.00016190112,0.0004432113,0.00042740628,0.00040520215
0.9400000000000001,0.015386338987868762,0.021040112304979666,-0.015094448427430974,-0.045059783757915216,-0.06613137922983314,0.04484589111500784,-0.0001640832,0.00044295518,0.00042468682,0.00040228618
0.9500000000000001,0.014942275760374884,0.020389077980780664,-0.014652585171686168,-0.04375920941183603,-0.0640861774458779,0.043533259691948545,-0.00016620476,0.00044270372,0.0004220493,0.00039945496
0.96,0.014511029672297622,0.019758178239327052,-0.014223655194601588,-0.042496172701805265,-0.06210413440693788,0.042259045250533894,-0.0001682574,0.0004424625,0.0004194863,0.000396715
0.97,0.01409223078989976,0.019146791241715637,-0.013807279973346971,-0.04126959038385323,-0.060183310266314204,0.0410221239420769,-0.00017025322,0.00044222968,0.00041700527,0.00039405795
0.98,0.013685519854938951,0.018554314254404434,-0.013403092058649615,-0.04007841045134691,-0.058321823527478854,0.03982140474307921,-0.0001721885,0.00044200383,0.00041459873,0.00039148377
0.99,0.013290547976838433,0.01798016307373762,-0.013010734751485451,-0.03892161123066822,-0.056517849442898824,0.03865582847210686,-0.00017407164,0.00044178637,0.00041226298,0.0003889869
1.0,0.012906976333685866,0.01742377146637146,-0.012629861789217645,-0.03779820051922772,-0.054769618435452125,0.037524366881793766,-0.0001758933,0.00044157682,0.00041000918,0.00038657011
1.01,0.01253447588193425,0.016884590625585998,-0.012260137040699705,-0.0367072147082782,-0.0530754145013528,0.03642602177391712,-0.00017767213,0.000441371,0.00040780753,0.00038422504
