time,z,phi,theta,z_dot,phi_dot,theta_dot,u1_fl,u2_fr,u3_rl,u4_rr
0.87,1.637834439230414e-06,0.29687399177027196,-0.11559781285759968,1.6403759811480895e-06,0.6838029582900652,-0.24870239408763045,0.00018126331,0.00043263054,0.00012509897,0.00044999504
0.88,1.6534941456919698e-06,0.30361736543623064,-0.11804976337676287,1.4951122567240252e-06,0.6649234355299495,-0.24171450228003916,0.00023230631,0.0004043118,0.0001808852,0.0003397637
0.89,1.6676779702298986e-06,0.3101735372081032,-0.12043264373603811,1.3454694119496707e-06,0.6463663167728841,-0.2348886963313509,0.00028061494,0.00037692767,0.00023801252,0.00023358827
0.9,1.6803637437038794e-06,0.31654583537340475,-0.12274808286664325,1.1956337576410517e-06,0.628151722261141,-0.22822641796323176,0.00032745302,0.00035026064,0.00029482692,0.00012997491
0.91,1.691559061242409e-06,0.32273776854802444,-0.12499771927762161,1.0474477083519288e-06,0.6102956905131849,-0.22172816969233206,0.00037321635,0.00032424415,0.0003507398,2.848683e-05
0.92,1.7012854690326822e-06,0.3287529875267747,-0.127183192456538,9.018868734652121e-07,0.5928107009285372,-0.2153936692166701,0.0004178919,0.000298874,0.0004056804,-7.0818234e-05
0.93,1.709573179709473e-06,0.33459525204919566,-0.1293061357066516,7.597152819286644e-07,0.5757061354804895,-0.20922198286788318,0.00046147965,0.0002741525,0.00045958534,-0.0001678993
0.9400000000000001,1.7164591759977627e-06,0.3402684019067238,-0.13136817022598013,6.21528005253365e-07,0.5589886864024678,-0.20321164100568456,0.0004978478,0.00024851644,0.0005094409,-0.00026958017
0.9500000000000001,1.7219173474738812e-06,0.34577633187416196,-0.13337090026614065,4.745631640667853e-07,0.5426627143855901,-0.19736073894721345,0.00050667766,0.00021730969,0.0005355105,-0.00038999645
0.96,1.7255765107232064e-06,0.35112296985424984,-0.13531590925550507,2.6400289892806405e-07,0.5267305346444808,-0.1916670291007132,0.0005088262,0.00019033859,0.00046100095,-0.00042959256
0.97,1.7267783459475182e-06,0.35631225677293693,-0.13720475671342539,-1.4427927642380048e-08,0.5111924864317092,-0.18612798777704523,0.0004958436,0.0001824121,0.0004244186,-0.00042753806
0.98,1.7252396830117232e-06,0.36134813068147176,-0.1390389750464559,-2.841584379488489e-07,0.4960476870670921,-0.18074072956249465,0.00046986435,0.0001909337,0.00042065978,-0.0003895578
0.99,1.7213273832696996e-06,0.36623451430835746,-0.14082006707128494,-4.910573725678162e-07,0.48129398811597923,-0.17550222861550677,0.00043972768,0.00019753538,0.00042278692,-0.00035508117
1.0,1.715601580356517e-06,0.37097530362264436,-0.14254950514174217,-6.483653381064544e-07,0.46692821416812974,-0.1704094217624195,0.00039991364,0.00020028139,0.00043736026,-0.00032685185
1.01,1.7084869956695456e-06,0.37557435811059564,-0.1442287303755654,-7.69893768516835e-07,0.4529462699980874,-0.1654591310033917,0.00036118086,0.00020295708,0.0004515499,-0.00029942812
1.02,1.700310197588946e-06,0.3800354921917863,-0.14585915192086385,-8.617124426128452e-07,0.43934326088106773,-0.16064814399353183,0.0003235042,0.00020556478,0.00046537071,-0.00027278857
1.03,1.691342075895833e-06,0.384362467980508,-0.1474421465521216,-9.289152705079565e-07,0.4261136405435679,-0.1559732023322532,0.00028687622,0.00020809984,0.0004788041,-0.00024691923
1.04,1.6818066913225842e-06,0.3885589893453242,-0.14897905832227767,-9.757969548470406e-07,0.4132513236682222,-0.15143102343278525,0.0002459418,0.00022325385,0.0004797168,-0.00021030335
1.05,1.671914902884347e-06,0.39262869670493505,-0.1504711984729141,-1.0008945215968221e-06,0.40074972254849806,-0.14701833001522513,0.00020872895,0.0002474622,0.00046859682,-0.00015503215
1.06,1.661940492553819e-06,0.39657516283864475,-0.1519198454676038,-9.934039038401378e-07,0.38860191005100536,-0.14273184627966337,0.00017260574,0.00027092313,0.0004578419,-0.00010138517
1.07,1.6521751900706447e-06,0.40040189013663524,-0.15332624507307074,-9.599581625288454e-07,0.37680074547349907,-0.13856831076889392,0.00013753586,0.00029367022,0.00044743344,-4.9313065e-05
1.08,1.6428500834440164e-06,0.40411230844590684,-0.1546916105950911,-9.060844832442656e-07,0.36533887109722357,-0.13452449428350718,0.000105424784,0.0003209887,0.00044054538,-6.677117e-06
1.09,1.6341554323697941e-06,0.40770977325149615,-0.15601712333140066,-8.345114897548132e-07,0.35420878082048596,-0.1305972251215838,7.71191e-05,0.00035532983,0.00043862686,2.2912864e-05
1.1,1.626260777304723e-06,0.4111975644056267,-0.1573039331189446,-7.466952183604125e-07,0.3434028617693227,-0.12678338366051417,4.9654394e-05,0.00038865162,0.0004367791,5.1618088e-05
